Drillhole ID,Depth,Dip,Azimuth
TH002,100.0,49.0,29.799999
TH002,130.0,48.0,27.799999
TH002,160.5,43.0,30.799999
TH003,0.0,57.0,20.799999
TH003,56.0,52.0,20.799999
TH003,80.0,44.5,21.799999
TH003,110.0,32.5,22.799999
TH003,140.0,23.5,21.799999
TH003,170.0,13.0,21.799999
TH003,200.5,10.5,20.799999
TH004,0.0,57.0,23.799999
TH004,65.0,53.0,23.299999
TH004,92.0,52.0,28.299999
TH004,122.0,49.0,26.799999
TH004,154.600006,42.0,24.799999
TH005,0.0,62.0,43.299999
TH005,15.0,62.0,47.299999
TH005,45.0,59.0,46.799999
TH005,75.0,57.0,50.299999
TH005,105.0,53.5,51.799999
TH005,130.0,51.0,52.799999
TH005,160.0,49.0,52.400002
TH005,190.0,42.5,52.0
TH005,207.0,40.0,51.799999
TH005,261.0,26.5,49.799999
TH005,290.0,14.0,47.799999
TH005,330.0,4.0,45.799999
TH005,395.899994,4.0,42.799999
TH006,0.0,57.0,10.8
TH006,60.0,56.0,11.3
TH006,79.0,49.0,11.8
TH006,109.0,42.0,14.8
TH006,150.199997,40.0,15.8
TH007,0.0,50.0,5.8
TH007,60.0,49.5,10.8
TH007,99.0,45.0,14.8
TH007,126.0,36.0,13.8
TH007,150.0,23.0,11.8
TH008,0.0,50.0,5.8
TH008,66.0,46.5,8.8
TH008,78.0,42.5,9.8
TH008,102.0,32.5,9.8
TH008,126.0,24.5,8.8
TH008,149.0,22.0,8.8
TH009,0.0,50.0,21.799999
TH009,45.0,46.0,17.799999
TH009,88.0,44.0,17.799999
TH009,128.0,41.5,17.799999
TH009,152.0,40.0,18.799999
TH010,0.0,50.0,54.799999
TH010,66.0,47.0,51.799999
TH010,96.0,43.5,53.799999
TH010,126.0,41.0,53.799999
TH010,158.0,26.0,51.799999
TH011,0.0,50.0,160.800003
TH011,39.0,47.0,162.800003
TH011,87.0,38.0,168.800003
TH011,129.0,34.0,170.800003
TH011,167.0,26.0,173.800003
TH012,0.0,60.0,152.800003
TH012,50.0,56.0,151.800003
TH012,100.0,50.0,156.800003
TH012,176.0,34.0,161.800003
TH012,236.100006,28.0,170.800003
TH013,0.0,65.0,152.800003
TH013,38.400002,62.0,155.800003
TH013,68.400002,58.0,158.800003
TH013,98.400002,48.5,161.800003
TH013,128.399994,41.5,164.800003
TH013,158.399994,34.0,165.800003
TH013,188.399994,30.0,167.800003
TH013,222.5,26.0,168.800003
TH013,256.5,22.0,169.800003
TH013,286.5,21.5,169.800003
TH013,289.0,21.5,169.800003
TH014,0.0,80.0,180.800003
TH014,19.0,80.0,177.800003
TH014,40.0,78.5,185.300003
TH014,61.0,75.800003,186.800003
TH014,80.0,74.0,180.800003
TH014,100.0,71.0,188.800003
TH014,120.0,65.0,191.800003
TH014,148.0,53.5,193.800003
TH014,162.300003,51.0,194.800003
TH014,178.0,47.5,195.800003
TH014,194.0,43.5,195.300003
TH014,207.5,40.0,195.800003
TH014,224.0,38.0,196.300003
TH014,239.0,36.0,196.800003
TH014,268.0,33.0,196.800003
TH014,299.0,28.799999,198.300003
TH014,319.0,24.299999,200.800003
TH014,342.0,20.0,201.800003
TH014,380.0,16.799999,201.800003
TH014,412.0,14.0,201.300003
TH014,442.0,11.0,200.800003
TH014,457.0,10.0,200.800003
TH015,0.0,72.0,152.800003
TH015,30.0,68.0,153.800003
TH015,56.0,55.0,153.800003
TH015,82.0,62.0,153.800003
TH015,110.0,60.0,153.800003
TH015,140.0,57.0,155.800003
TH015,170.0,53.0,158.800003
TH015,200.0,49.0,159.800003
TH015,230.0,44.0,158.800003
TH015,260.0,39.0,162.800003
TH015,290.0,34.5,164.800003
TH015,305.5,34.5,164.800003
TH016,0.0,65.0,147.800003
TH016,30.0,66.0,147.800003
TH016,60.0,63.0,147.800003
TH016,90.0,58.0,150.800003
TH016,120.0,53.0,154.800003
TH016,150.0,45.0,153.800003
TH016,179.0,39.0,160.800003
TH016,212.0,30.0,165.800003
TH016,242.0,29.0,166.800003
TH016,254.0,27.0,167.800003
TH016,254.300003,27.6,167.800003
TH017,0.0,80.0,358.799988
TH017,41.0,80.0,359.799988
TH017,65.0,80.5,2.8
TH017,83.0,81.0,1.8
TH017,107.0,81.0,7.8
TH017,137.0,81.0,12.8
TH017,158.5,81.0,14.8
TH017,194.5,80.5,19.799999
TH018,0.0,65.0,355.799988
TH018,26.0,68.0,349.799988
TH018,50.0,67.5,348.799988
TH018,84.099998,67.0,349.799988
TH018,110.0,67.5,351.799988
TH018,130.0,68.0,351.799988
TH018,150.0,67.0,352.799988
TH018,180.0,65.0,350.799988
TH018,212.199997,63.0,350.799988
TH018,242.0,57.5,349.299988
TH018,270.0,48.5,349.799988
TH018,305.0,39.0,350.799988
TH018,332.0,26.0,349.799988
TH018,350.0,19.0,348.299988
TH018,372.5,13.0,346.799988
TH018,401.5,7.5,345.299988
TH019,0.0,56.0,34.799999
TH019,71.0,54.0,33.799999
TH019,91.0,53.0,35.799999
TH019,127.0,51.0,37.299999
TH019,161.5,45.0,35.799999
TH020,0.0,70.0,185.800003
TH020,40.0,70.0,185.800003
TH020,88.0,70.0,189.300003
TH020,119.0,69.0,189.800003
TH020,168.100006,69.0,189.800003
TH020A,0.0,70.0,185.800003
TH020A,40.0,70.0,185.800003
TH020A,88.0,69.0,189.300003
TH020A,108.800003,68.0,190.800003
TH020A,139.0,65.699997,192.800003
TH020A,169.0,60.0,189.800003
TH020A,200.0,55.0,190.800003
TH020A,230.0,49.700001,188.300003
TH020A,243.100006,48.200001,187.800003
TH021,0.0,62.0,32.299999
TH021,53.0,61.0,32.299999
TH021,83.0,60.5,32.299999
TH021,115.0,60.299999,32.299999
TH021,145.0,57.299999,31.799999
TH021,175.0,56.0,34.299999
TH021,205.0,55.0,34.299999
TH021,235.0,53.0,38.299999
TH021,265.0,52.0,38.799999
TH021,299.0,50.0,40.299999
TH021,330.0,47.799999,42.799999
TH022,0.0,66.5,180.800003
TH022,27.0,68.0,185.800003
TH022,90.0,56.0,184.300003
TH022,101.300003,56.0,184.300003
TH022A,0.0,66.5,180.800003
TH022A,27.0,68.0,185.800003
TH022A,60.0,63.0,183.800003
TH022A,68.0,62.299999,184.300003
TH022A,92.0,62.799999,184.800003
TH022A,101.0,62.5,185.100006
TH022A,116.0,60.0,184.300003
TH022A,137.0,57.299999,184.300003
TH022A,149.0,55.799999,184.300003
TH022A,164.0,52.799999,183.300003
TH022A,176.0,52.0,182.800003
TH022A,200.0,51.0,181.300003
TH022A,227.0,49.0,181.300003
TH022A,248.0,41.5,182.300003
TH022A,278.0,33.5,180.800003
TH022A,293.0,31.299999,181.800003
TH022A,320.0,28.0,182.300003
TH023,0.0,61.0,22.799999
TH023,30.0,60.0,20.799999
TH023,42.5,59.5,20.799999
TH023,58.700001,59.0,21.799999
TH023,89.0,57.0,20.299999
TH023,119.0,57.0,19.799999
TH023,149.0,57.0,21.799999
TH023,167.0,56.5,22.799999
TH023,197.0,51.5,25.299999
TH023,229.899994,49.5,28.799999
TH023,260.0,48.0,28.799999
TH023,290.0,46.0,31.799999
TH023,332.0,43.0,31.799999
TH023,337.0,41.0,31.799999
TH023,358.5,36.0,32.299999
TH023A,0.0,61.0,22.799999
TH023A,30.0,60.0,20.799999
TH023A,42.5,59.5,20.799999
TH023A,58.700001,59.0,21.799999
TH023A,89.0,57.0,20.299999
TH023A,119.0,57.0,19.799999
TH023A,149.0,57.0,21.799999
TH023A,167.0,56.5,22.799999
TH023A,197.0,51.5,25.299999
TH023A,229.899994,49.5,28.799999
TH023A,260.0,48.0,28.799999
TH023A,290.0,46.0,31.799999
TH023A,315.0,42.0,29.799999
TH023A,331.0,42.0,29.799999
TH024,0.0,67.0,22.799999
TH024,30.0,66.5,22.799999
TH024,57.0,64.0,23.799999
TH024,71.0,64.0,21.799999
TH024,92.0,64.0,22.799999
TH024,122.0,63.5,20.799999
TH024,152.0,63.0,21.299999
TH024,175.300003,63.0,21.799999
TH024,203.0,62.5,22.799999
TH024,233.0,61.799999,23.799999
TH024,255.800003,61.0,22.799999
TH024,287.0,60.299999,24.799999
TH024,319.0,59.5,27.799999
TH024,347.0,58.799999,29.299999
TH024,377.0,57.5,30.299999
TH024,407.0,54.0,34.299999
TH024,437.0,48.5,35.799999
TH024,485.0,27.5,30.299999
TH025,0.0,68.0,210.300003
TH025,45.0,64.5,211.800003
TH026,0.0,68.0,212.800003
TH026,23.0,67.0,213.800003
TH026,38.0,65.300003,212.800003
TH026,53.0,64.800003,213.800003
TH026,68.0,64.0,213.800003
TH026,83.0,63.5,213.800003
TH026,98.0,62.799999,213.800003
TH026,113.0,62.799999,212.800003
TH026,131.0,62.0,213.800003
TH026,149.0,61.0,212.800003
TH026,164.0,60.0,213.800003
TH026,194.0,53.0,215.300003
TH026,209.0,48.0,216.800003
TH026,224.0,43.0,216.800003
TH026,254.0,32.0,216.800003
TH026,284.0,22.5,214.800003
TH026,314.0,20.0,212.800003
TH026,344.0,19.0,212.800003
TH026,373.5,18.0,212.300003
TH026,392.0,17.0,211.800003
TH026,410.0,16.5,211.800003
TH027,0.0,67.0,2.8
TH027,30.0,63.5,2.8
TH027,33.0,62.5,3.8
TH028,0.0,67.0,2.8
TH028,13.7,68.0,0.8
TH028,33.0,67.0,1.8
TH028,62.0,66.0,359.799988
TH028,85.800003,65.800003,2.3
TH028,107.800003,66.0,2.8
TH028,137.399994,64.5,0.3
TH028,155.0,63.5,359.799988
TH028,179.0,62.5,358.799988
TH028,200.0,61.5,0.3
TH028,230.0,60.0,0.8
TH028,260.0,58.0,0.8
TH028,290.0,54.0,2.1
TH028,350.0,52.0,4.8
TH028,408.0,48.0,8.8
TH028,438.0,46.5,9.8
TH028,468.0,44.0,12.3
TH028,498.0,41.0,13.3
TH028,514.0,40.5,13.8
TH028,530.0,37.0,15.3
TH029,0.0,61.0,2.8
TH029,32.0,58.0,1.8
TH029,62.0,56.0,3.8
TH029,92.0,54.0,2.8
TH029,122.0,53.5,0.8
TH029,152.0,53.0,0.8
TH029,182.0,53.0,0.8
TH029,207.0,53.0,1.8
TH029,236.0,51.5,2.3
TH029,266.0,50.799999,2.8
TH029,296.0,49.0,2.8
TH029,320.0,47.0,4.8
TH030,0.0,67.0,9.8
TH030,35.0,65.300003,11.8
TH030,56.0,65.0,11.8
TH030,74.0,64.800003,12.8
TH030,104.0,64.0,12.8
TH030,128.0,63.0,13.8
TH030,134.0,63.0,14.8
TH030,163.600006,62.0,13.8
TH030,184.699997,61.0,14.8
TH030,205.199997,60.799999,15.8
TH030,230.0,60.0,17.299999
TH030,254.0,59.5,14.8
TH030,275.0,60.0,16.799999
TH030,304.700012,58.799999,18.799999
TH030,334.700012,54.5,22.299999
TH030,362.0,52.0,21.299999
TH030,391.200012,49.5,23.799999
TH030,422.0,42.0,26.799999
TH030,437.0,36.0,26.799999
TH030,452.0,34.0,26.799999
TH030,457.0,34.0,26.799999
TH031,0.0,66.5,185.800003
TH031,23.0,67.800003,186.800003
TH031,52.599998,68.5,188.300003
TH031,67.0,67.0,188.800003
TH031,107.0,61.299999,190.300003
TH031,134.0,52.0,190.800003
TH031,164.0,39.299999,191.300003
TH031,180.699997,36.799999,191.300003
TH031,203.0,34.5,190.800003
TH031,224.0,32.799999,190.800003
TH031,238.0,31.0,189.800003
TH031,257.0,29.0,189.300003
TH031,286.0,26.0,189.800003
TH031,322.0,23.299999,191.800003
TH031,343.0,22.0,191.800003
TH032,0.0,78.5,181.800003
TH032,30.0,77.0,186.600006
TH032,36.0,76.800003,184.800003
TH032,65.0,75.0,184.800003
TH032,95.0,74.0,184.300003
TH032,125.0,72.0,187.600006
TH032,155.0,70.5,183.800003
TH032,185.0,67.300003,179.800003
TH032,215.0,65.0,179.300003
TH032,245.0,61.799999,179.800003
TH032,275.0,55.0,179.800003
TH032,305.0,45.0,179.800003
TH032,326.0,33.0,179.800003
TH032,350.0,30.299999,179.800003
TH032,371.0,27.5,181.300003
TH032,389.0,23.5,179.300003
TH032,407.0,20.0,179.800003
TH032,432.0,17.0,179.800003
TH032,460.0,13.0,179.800003
TH032,477.0,13.0,179.800003
TH032A,0.0,78.5,181.800003
TH032A,30.0,77.0,186.600006
TH032A,36.0,75.699997,184.800003
TH032A,65.0,75.0,184.800003
TH032A,95.0,74.0,184.300003
TH032A,125.0,72.0,187.5
TH032A,155.0,70.5,183.800003
TH032A,185.0,67.300003,179.800003
TH032A,215.0,65.0,179.300003
TH032A,245.0,61.700001,179.800003
TH032A,275.0,56.599998,178.800003
TH032A,305.0,54.0,178.300003
TH032A,320.0,52.0,178.300003
TH032A,335.0,50.5,178.300003
TH032A,350.0,47.900002,177.800003
TH032A,364.0,46.0,177.300003
TH032A,385.0,45.700001,177.800003
TH032A,400.0,44.900002,178.800003
TH032A,424.0,44.0,178.800003
TH032A,445.0,43.0,177.800003
TH032A,475.0,42.400002,177.800003
TH032A,514.0,41.5,176.800003
TH032A,550.0,41.0,179.300003
TH032A,600.0,40.5,177.800003
TH032A,602.700012,40.5,177.800003
TH033,0.0,69.0,31.799999
TH033,32.0,69.0,30.799999
TH033,61.0,68.5,31.799999
TH033,91.0,67.0,32.099998
TH033,124.0,67.300003,33.799999
TH033,154.0,67.0,31.799999
TH033,184.0,67.300003,31.799999
TH033,214.0,65.0,31.799999
TH033,244.0,64.5,32.799999
TH033,274.0,59.0,32.799999
TH033,302.399994,56.0,34.299999
TH033,333.0,55.0,36.799999
TH033,364.0,49.799999,42.799999
TH033,394.0,39.0,44.799999
TH033,409.0,36.0,44.799999
TH033,445.0,33.0,46.799999
TH033,484.0,28.5,45.799999
TH033,514.0,22.5,46.799999
TH033,535.0,16.5,45.799999
TH033,556.0,12.0,45.799999
TH033,556.700012,12.0,45.799999
TH034,0.0,66.0,15.8
TH034,31.0,65.0,14.3
TH034,58.0,63.5,13.3
TH034,88.0,63.5,11.3
TH034,118.0,61.799999,9.3
TH034,145.0,61.299999,9.3
TH034,180.0,60.299999,10.8
TH034,208.0,60.299999,11.8
TH034,238.0,57.0,12.8
TH034,268.0,55.5,9.8
TH034,295.0,52.0,9.3
TH035,0.0,77.0,185.800003
TH035,34.0,78.0,188.800003
TH035,61.0,77.0,186.300003
TH035,91.0,75.0,185.800003
TH035,121.0,72.5,184.800003
TH035,151.0,69.5,185.800003
TH035,181.0,66.0,186.800003
TH035,203.0,62.0,184.800003
TH035,237.0,58.0,183.800003
TH035,267.0,48.799999,182.800003
TH035,297.0,39.0,182.800003
TH035,326.600006,28.0,182.800003
TH035,357.0,24.5,182.800003
TH035,387.0,20.299999,180.800003
TH035,407.0,21.0,180.800003
TH035,409.200012,21.0,180.800003
TH035A,0.0,77.0,185.800003
TH035A,34.0,78.0,188.800003
TH035A,61.0,77.0,186.300003
TH035A,91.0,75.0,185.800003
TH035A,121.0,72.5,184.800003
TH035A,151.0,69.5,185.800003
TH035A,181.0,66.0,186.800003
TH035A,203.0,62.0,184.800003
TH035A,247.0,56.299999,181.800003
TH035A,277.0,53.299999,180.800003
TH035A,283.0,53.299999,180.800003
TH035B,0.0,77.0,185.800003
TH035B,34.0,78.0,188.800003
TH035B,61.0,77.0,186.300003
TH035B,91.0,75.0,185.800003
TH035B,121.0,72.5,184.800003
TH035B,151.0,69.5,185.800003
TH035B,181.0,66.0,186.800003
TH035B,203.0,62.0,184.800003
TH035B,221.0,60.5,181.800003
TH035B,251.0,58.400002,181.800003
TH035B,281.0,55.299999,181.800003
TH035B,305.0,53.799999,182.800003
TH035B,335.0,52.0,181.800003
TH035B,365.0,50.299999,181.800003
TH035B,395.0,48.5,181.800003
TH035B,425.0,43.799999,181.800003
TH035B,455.0,41.599998,181.800003
TH035B,485.0,39.5,181.800003
TH035B,515.0,38.900002,181.800003
TH036,0.0,60.5,185.800003
TH036,31.0,60.0,187.300003
TH036,61.0,59.0,186.800003
TH036,91.0,55.0,185.300003
TH036,121.0,53.0,186.300003
TH036,151.0,46.5,185.300003
TH036,181.0,41.0,184.800003
TH036,222.0,34.5,184.300003
TH037,0.0,63.0,31.799999
TH037,30.0,62.5,34.799999
TH037,60.0,61.0,33.799999
TH037,90.0,60.0,32.299999
TH037,119.0,57.5,35.299999
TH037,149.0,54.5,36.799999
TH037,179.0,50.0,38.299999
TH037,210.0,44.0,38.799999
TH037,240.0,31.5,41.299999
TH037,270.0,24.0,44.799999
TH037,284.0,21.5,46.299999
TH037,300.0,21.0,45.799999
TH037,317.0,19.0,45.299999
TH037,333.0,18.0,45.799999
TH037,347.0,17.0,44.799999
TH037,363.0,16.799999,45.799999
TH037,403.0,15.0,47.299999
TH037,420.0,14.0,47.799999
TH037,454.0,12.0,44.799999
TH037,484.0,8.0,37.799999
TH037,499.399994,8.0,37.799999
TH038,0.0,65.0,192.800003
TH038,31.0,65.0,193.800003
TH038,61.0,63.299999,194.800003
TH038,90.0,61.5,193.800003
TH038,119.0,60.5,193.800003
TH038,149.0,58.5,193.800003
TH038,183.0,50.799999,193.800003
TH038,211.300003,41.0,193.800003
TH038,241.0,26.5,193.800003
TH038,255.0,24.799999,193.800003
TH038,282.0,22.5,190.800003
TH038,312.0,19.299999,192.300003
TH038,343.0,17.0,192.300003
TH038,356.0,17.0,192.300003
TH038,386.0,16.0,192.800003
TH038,416.0,12.0,192.800003
TH038,429.899994,11.0,192.800003
TH039,0.0,66.0,15.8
TH039,27.0,66.0,16.299999
TH039,60.0,64.0,16.299999
TH039,90.0,63.0,16.799999
TH039,121.0,62.5,16.799999
TH039,152.0,61.0,18.799999
TH039,180.0,60.5,17.299999
TH039,210.0,59.799999,17.299999
TH039,238.0,58.799999,15.8
TH039,270.0,58.0,13.8
TH039,300.0,57.299999,14.8
TH039,330.0,53.5,15.8
TH039,365.0,48.5,15.3
TH039,395.0,47.299999,16.299999
TH039,425.0,41.299999,15.8
TH039,454.0,30.0,17.299999
TH039,471.0,21.799999,16.799999
TH040,0.0,68.0,31.799999
TH040,27.0,67.300003,31.799999
TH040,57.0,66.800003,32.799999
TH040,87.0,66.300003,32.799999
TH040,117.0,65.800003,32.799999
TH040,145.0,65.0,33.799999
TH040,175.0,64.0,32.799999
TH040,207.0,63.5,35.299999
TH040,237.0,63.0,34.299999
TH040,267.0,62.0,32.799999
TH040,297.0,61.0,32.799999
TH040,321.0,60.0,30.799999
TH040,348.0,59.799999,29.799999
TH040,380.0,55.0,24.799999
TH040,407.0,51.0,23.799999
TH040,435.0,45.5,21.299999
TH040,461.0,41.299999,20.799999
TH040,493.0,32.5,20.799999
TH040,525.0,24.0,22.299999
TH040,555.0,18.5,23.799999
TH040,570.0,15.5,23.799999
TH040,586.0,13.0,23.799999
TH040,593.299988,13.0,23.799999
TH041,0.0,72.0,345.799988
TH041,8.0,72.5,346.799988
TH041,63.0,71.0,351.299988
TH041,105.0,73.0,352.299988
TH041,158.0,74.0,353.799988
TH041,189.0,74.0,0.8
TH041,197.0,74.0,359.799988
TH041,218.0,74.0,0.8
TH041,245.0,73.300003,0.8
TH041,275.0,73.300003,358.799988
TH041,307.0,73.0,352.799988
TH041,335.0,72.5,0.8
TH041,364.0,72.5,359.299988
TH041,394.0,72.300003,1.8
TH041,416.0,71.5,359.299988
TH041,427.0,69.300003,0.8
TH041,451.0,67.800003,4.8
TH041,481.0,64.0,11.8
TH041,500.0,63.0,11.3
TH041,500.399994,63.0,11.3
TH041A,0.0,72.0,345.799988
TH041A,8.0,72.5,346.799988
TH041A,63.0,71.0,351.299988
TH041A,105.0,73.0,352.299988
TH041A,158.0,74.0,353.799988
TH041A,189.0,74.0,0.8
TH041A,197.0,74.0,359.799988
TH041A,218.0,74.0,0.8
TH041A,245.0,73.300003,0.8
TH041A,275.0,73.300003,358.799988
TH041A,307.0,73.0,352.799988
TH041A,335.0,72.5,0.8
TH041A,364.0,72.5,359.299988
TH041A,394.0,72.300003,1.8
TH041A,416.0,71.5,359.299988
TH041A,427.399994,69.300003,0.8
TH041A,450.0,66.5,1.3
TH041A,465.100006,64.0,9.8
TH041A,490.0,62.0,10.8
TH041A,519.0,61.799999,11.8
TH041A,532.0,61.299999,11.8
TH041A,547.0,57.299999,9.8
TH041A,577.0,52.5,14.3
TH041A,607.700012,50.0,20.799999
TH041A,637.0,47.0,17.799999
TH041A,667.0,44.5,18.799999
TH041A,697.0,43.0,18.799999
TH041A,727.0,38.799999,19.799999
TH041A,759.400024,34.5,18.799999
TH041A,772.599976,34.5,18.799999
TH042,0.0,69.0,16.799999
TH042,37.099998,69.0,19.299999
TH042,66.199997,68.0,21.299999
TH042,103.0,67.0,19.299999
TH042,133.0,66.0,17.799999
TH042,159.0,65.300003,18.799999
TH042,189.5,63.799999,19.799999
TH042,218.0,62.799999,19.799999
TH042,249.0,61.799999,18.799999
TH042,279.0,60.799999,18.799999
TH042,309.0,60.0,18.799999
TH042,339.0,59.0,18.799999
TH042,369.0,58.5,19.299999
TH042,399.0,58.0,20.299999
TH042,429.0,57.5,20.799999
TH042,459.0,56.299999,21.799999
TH042,489.0,55.0,21.299999
TH042,519.0,53.299999,23.799999
TH042,549.0,52.0,23.799999
TH042,579.0,51.0,24.799999
TH042,606.0,46.5,25.799999
TH042,636.0,37.0,27.299999
TH042,666.0,29.0,28.299999
TH042,675.0,29.0,28.299999
TH043,0.0,61.0,15.8
TH043,18.0,61.299999,16.799999
TH043,40.0,58.5,17.299999
TH043,49.0,57.0,16.799999
TH043,58.0,56.5,17.299999
TH043,67.0,54.299999,19.799999
TH043,70.0,53.5,17.799999
TH043,73.800003,53.5,17.799999
TH043A,0.0,61.0,15.8
TH043A,18.0,61.299999,16.799999
TH043A,37.0,60.299999,19.299999
TH043A,65.0,59.0,18.299999
TH043A,95.0,58.5,17.799999
TH043A,125.0,57.799999,21.299999
TH043A,155.0,56.0,20.299999
TH043A,185.0,55.0,23.799999
TH043A,215.0,54.299999,22.299999
TH043A,245.0,53.0,24.299999
TH043A,275.0,51.0,23.799999
TH043A,305.0,48.799999,24.299999
TH043A,335.0,46.0,26.299999
TH043A,365.0,43.0,24.799999
TH043A,395.0,37.5,24.799999
TH043A,425.0,34.5,24.299999
TH043A,454.0,34.5,24.299999
TH044,0.0,74.0,238.800003
TH044,30.0,74.0,239.300003
TH044,45.5,74.300003,239.300003
TH044,75.0,74.0,239.300003
TH044,105.0,74.0,239.300003
TH044,110.0,74.300003,239.300003
TH044,135.0,73.5,240.300003
TH044,165.0,73.0,237.800003
TH044,195.0,72.5,237.800003
TH044,225.0,65.0,231.800003
TH044,255.0,52.0,229.300003
TH044,285.0,43.0,225.800003
TH044,315.0,35.0,222.800003
TH044,345.0,28.299999,219.800003
TH044,375.0,25.299999,217.800003
TH044,405.0,22.0,212.800003
TH044,415.899994,22.0,212.800003
TH045,0.0,71.0,207.300003
TH045,15.0,70.800003,204.800003
TH045,45.0,69.0,202.300003
TH045,75.0,68.800003,203.300003
TH045,105.0,67.800003,202.300003
TH045,135.0,64.5,201.800003
TH045,165.0,55.299999,209.300003
TH045,195.0,43.0,212.800003
TH045,225.0,34.0,212.800003
TH045,255.0,27.5,214.300003
TH045,285.0,21.0,215.300003
TH045,315.0,18.25,215.800003
TH045,345.0,16.0,215.300003
TH045,375.0,12.8,215.800003
TH045,405.0,10.0,215.800003
TH045,435.0,9.5,215.800003
TH045,465.0,9.0,215.800003
TH045,495.0,7.0,215.800003
TH045,534.700012,7.0,215.800003
TH046,0.0,66.5,194.800003
TH046,30.0,68.0,193.800003
TH046,60.0,67.5,193.800003
TH046,90.0,67.0,193.800003
TH046,120.0,66.5,194.800003
TH046,150.0,61.5,195.800003
TH046,180.0,50.0,194.800003
TH046,210.0,44.0,195.800003
TH046,240.0,41.0,196.800003
TH046,270.0,39.0,195.800003
TH046,300.0,37.0,195.800003
TH046,330.0,35.0,195.800003
TH047,0.0,66.5,185.800003
TH047,60.0,68.0,183.800003
TH047,90.0,67.0,184.800003
TH047,120.0,64.5,186.800003
TH047,150.0,59.799999,186.800003
TH047,180.0,52.0,186.800003
TH047,210.0,43.299999,186.800003
TH047,240.0,36.5,186.800003
TH047,253.800003,36.5,186.800003
TH047A,0.0,66.5,185.800003
TH047A,258.850006,66.5,185.800003
TH048,0.0,64.0,5.8
TH048,30.0,63.5,6.8
TH048,60.0,63.299999,5.8
TH048,85.0,63.0,5.8
TH048,110.0,61.0,5.8
TH048,140.0,55.0,4.8
TH048,170.0,42.0,5.8
TH048,200.0,25.0,5.8
TH048,211.5,25.0,5.8
TH049,0.0,66.5,185.800003
TH049,30.0,67.800003,187.800003
TH049,60.0,68.0,187.800003
TH049,90.0,67.0,188.300003
TH049,120.0,62.0,188.300003
TH049,150.0,56.299999,187.800003
TH049,180.0,51.0,186.800003
TH049,210.0,42.5,184.300003
TH049,240.0,34.0,181.800003
TH049,246.5,34.0,181.800003
TH050,0.0,66.5,185.800003
TH050,30.0,67.800003,185.800003
TH050,60.0,68.0,185.800003
TH050,90.0,67.5,186.300003
TH050,120.0,65.5,187.800003
TH050,150.0,63.0,189.800003
TH050,180.0,61.0,189.800003
TH050,210.0,57.0,189.800003
TH050,240.0,55.0,192.800003
TH050,270.0,49.0,192.800003
TH050,300.0,41.0,192.800003
TH050,317.0,38.5,192.800003
TH050,317.200012,38.5,192.800003
TH051,0.0,71.0,215.800003
TH051,30.0,69.0,215.300003
TH051,60.0,64.5,216.300003
TH051,90.0,56.0,217.800003
TH051,120.0,47.0,219.800003
TH051,150.0,46.0,219.800003
TH051,180.0,44.5,220.300003
TH051,210.0,45.0,219.800003
TH051,242.800003,37.5,220.800003
TH052,0.0,73.0,211.800003
TH052,30.0,65.0,211.800003
TH052,33.0,65.0,211.800003
TH052A,0.0,73.0,211.800003
TH052A,30.0,70.5,209.300003
TH052A,60.0,67.300003,210.800003
TH052A,90.0,61.299999,210.300003
TH052A,120.0,55.0,210.800003
TH052A,150.0,54.5,210.800003
TH052A,180.0,52.0,211.800003
TH052A,210.0,47.0,212.800003
TH052A,240.0,43.5,212.800003
TH052A,270.0,38.5,211.800003
TH052A,273.899994,38.5,211.800003
TH053,0.0,78.5,189.800003
TH053,30.0,78.0,190.300003
TH053,60.0,78.0,188.800003
TH053,90.0,76.5,191.300003
TH053,120.0,76.0,195.800003
TH053,150.0,72.5,195.300003
TH053,180.0,68.5,194.800003
TH053,210.0,65.0,194.800003
TH053,240.0,63.5,194.800003
TH053,270.0,58.5,195.800003
TH053,300.0,49.5,191.800003
TH053,330.0,41.299999,188.800003
TH053,360.0,35.0,186.300003
TH053,390.0,29.0,183.300003
TH053,414.0,28.0,184.800003
TH053,421.799988,28.0,184.800003
TH054,0.0,71.0,199.800003
TH054,30.0,70.800003,197.800003
TH054,56.0,62.5,197.800003
TH054,90.0,60.0,199.800003
TH054,120.0,50.299999,199.800003
TH054,150.0,47.0,201.800003
TH054,180.0,42.0,203.800003
TH054,210.0,41.0,203.300003
TH054,224.0,41.0,203.300003
TH055,0.0,78.5,201.800003
TH055,30.0,77.0,202.300003
TH055,60.0,76.0,203.800003
TH055,90.0,74.300003,202.800003
TH055,120.0,72.0,201.800003
TH055,150.0,68.0,203.800003
TH055,180.0,62.5,204.800003
TH055,204.0,58.0,205.800003
TH055,218.0,55.5,205.800003
TH055,233.0,54.0,205.800003
TH055,248.0,51.5,206.800003
TH055,263.0,48.5,206.800003
TH055,278.0,45.299999,206.800003
TH055,293.0,42.0,207.800003
TH055,308.0,40.0,207.800003
TH055,338.0,37.5,207.800003
TH055,365.0,35.0,207.800003
TH056,0.0,78.5,209.800003
TH056,30.0,77.0,209.800003
TH056,60.0,75.0,211.800003
TH056,90.0,73.5,206.800003
TH056,120.0,71.5,209.800003
TH056,150.0,64.0,209.800003
TH056,176.0,64.0,209.800003
TH056A,0.0,78.5,209.800003
