HOLE_ID,X_MGA,Y_MGA,Z_MGA,DEPTH,DATASET,PRE_COLLAR,RC_DEPTH,GRID_NAME,START_DATE,FINISH_DAT,PROSPECT,LOCATION,COLLAR_COM,HOLE_TYPE,HOLE_SIZE,HOLE_PURPO,TENMENT_ID,NATIVE_TIT,LOCATION_S,CONTRACTOR,COMPANY,PROGRAM_NA,GEOLOGIST,LOGGED_BY,DRILLING_S,EQUIPMENT_,GROUTED,MINING_LEV,PLANNED_DE,PLANNED_AZ,PLANNED_DI,TENEMENT_I
SE860H1820-4,372484.0,7750299.0,187.4,25.200000762939453,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1820-5,372484.0,7750301.0,184.58,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1830-1,372496.0,7750297.0,186.35,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1830-2,372495.0,7750298.0,189.1,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1830-3,372495.0,7750302.0,187.74,25.200000762939453,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1830-4,372494.0,7750303.0,187.22,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1830-5,372494.0,7750304.0,184.76,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1830-6,372495.0,7750300.0,188.4,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1840-1,372505.0,7750300.0,184.92,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1840-10,372504.0,7750303.0,188.86,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1840-2,372505.0,7750300.0,187.17,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1840-3,372505.0,7750303.0,187.88,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1840-4,372504.0,7750305.0,187.76,25.200000762939453,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1840-5,372504.0,7750306.0,187.31,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1840-6,372503.0,7750307.0,185.11,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1840-7,372505.0,7750299.0,188.39,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1840-8,372504.0,7750302.0,188.6,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1840-9,372149.0,7750183.0,188.23,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1392,N,,,,,,,,,,,,,,UNK
SE860H1850-1,372515.0,7750303.0,185.47,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1850-10,372513.0,7750309.0,189.3,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1850-2,372515.0,7750303.0,188.53,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1850-3,372514.0,7750308.0,187.29,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1850-4,372513.0,7750309.0,184.39,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1850-5,372515.0,7750304.0,189.68,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1850-6,372514.0,7750307.0,189.67,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1850-7,372513.0,7750307.0,189.7,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1850-8,372513.0,7750307.0,189.4,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1850-9,372514.0,7750307.0,189.59,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1860-1,372525.0,7750304.0,184.41,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1860-2,372525.0,7750306.0,187.15,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1860-3,372525.0,7750307.0,187.04,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1860-4,372524.0,7750307.0,187.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1860-5,372524.0,7750306.0,190.68,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1860-6,372524.0,7750307.0,190.7,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1860-7,372524.0,7750309.0,190.44,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1870-1,372536.0,7750303.0,184.83,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1870-2,372535.0,7750305.0,187.79,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1870-3,372534.0,7750309.0,187.36,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1870-4,372534.0,7750310.0,186.2,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1870-5,372534.0,7750310.0,184.41,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1870-6,372534.0,7750308.0,189.49,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1870-7,372534.0,7750311.0,189.35,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1880-1,372544.0,7750309.0,184.16,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1880-2,372544.0,7750310.0,186.74,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1880-3,372543.0,7750311.0,187.89,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1880-4,372542.0,7750313.0,187.58,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1880-5,372542.0,7750315.0,184.45,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE860H1880-6,372542.0,7750315.0,184.16,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE861F1995-3,372647.0,7750364.0,196.4,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE861F1995-4,372647.0,7750364.0,194.2,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE861F2000-2,372652.0,7750365.0,201.8,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE861F2000-3,372651.0,7750367.0,194.5,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE861F2005-2,372656.0,7750367.0,197.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE861F2010-2,372661.0,7750368.0,195.7,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE861F2010-3,372661.0,7750369.0,196.6,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE861F2010-4,372661.0,7750369.0,193.2,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE861F2015-2,372666.0,7750371.0,195.5,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE861F2015-3,372666.0,7750371.0,193.5,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE861H1995-1,372648.0,7750360.0,195.2,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE861H1995-2,372648.0,7750361.0,196.4,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE861H2000-1,372653.0,7750363.0,196.8,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE861H2005-1,372658.0,7750364.0,197.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE861H2010-1,372662.0,7750366.0,196.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE861H2015-1,372667.0,7750367.0,195.9,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F1957-1,372612.0,7750349.0,209.4,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F1957-2,372612.0,7750349.0,210.1,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F1957-3,372612.0,7750349.0,211.8,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F1962-1,372617.0,7750351.0,209.1,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F1962-2,372617.0,7750351.0,210.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F1962-3,372617.0,7750351.0,211.6,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F1962-4,372617.0,7750350.0,212.2,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F1967-1,372621.0,7750353.0,209.4,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F1967-2,372621.0,7750353.0,210.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F1967-3,372621.0,7750353.0,211.5,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F1972-1,372626.0,7750354.0,209.4,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F1972-2,372626.0,7750354.0,210.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F1972-3,372626.0,7750354.0,211.5,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2000-1,372653.0,7750362.0,211.8,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2000-2,372652.0,7750366.0,211.8,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2000-3,372651.0,7750367.0,210.8,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2000-4,372651.0,7750367.0,209.3,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2010-1,372663.0,7750365.0,209.2,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2010-2,372662.0,7750367.0,211.2,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2010-3,372661.0,7750368.0,211.2,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2020-2,372672.0,7750369.0,211.2,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2020-3,372671.0,7750371.0,211.2,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2030-3,372679.0,7750379.0,211.3,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2040-1,372690.0,7750376.0,209.1,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2040-2,372690.0,7750376.0,211.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2040-3,372689.0,7750379.0,211.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2050-3,372700.0,7750379.0,211.2,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2050-4,372699.0,7750382.0,211.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2060-1,372712.0,7750375.0,209.7,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2060-2,372710.0,7750380.0,211.6,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2060-3,372710.0,7750382.0,211.5,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2070-1,372721.0,7750379.0,209.4,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2070-2,372720.0,7750382.0,212.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2080-1,372731.0,7750381.0,209.1,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2080-2,372730.0,7750384.0,211.5,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2080-3,372730.0,7750384.0,211.5,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2090-2,372740.0,7750385.0,211.6,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2090-3,372740.0,7750386.0,211.7,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2100-2,372750.0,7750386.0,211.6,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2100-3,372750.0,7750388.0,211.7,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2110-2,372760.0,7750389.0,211.8,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876F2110-3,372760.0,7750390.0,211.8,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876H2020-1,372672.0,7750368.0,210.3,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876H2030-1,372680.0,7750376.0,209.5,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876H2030-2,372679.0,7750377.0,211.2,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876H2030-4,372684.0,7750364.0,211.5,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876H2030-5,372684.0,7750365.0,211.5,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876H2030-6,372683.0,7750366.0,209.5,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876H2040-4,372695.0,7750363.0,211.5,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876H2050-1,372706.0,7750362.0,211.5,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876H2050-2,372702.0,7750374.0,209.8,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876H2060-4,372716.0,7750363.0,211.7,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876H2070-3,372726.0,7750365.0,211.5,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876H2070-4,372726.0,7750365.0,211.5,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876H2080-4,372736.0,7750365.0,211.7,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876H2080-5,372736.0,7750367.0,211.6,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876H2090-1,372741.0,7750382.0,209.5,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876H2100-1,372752.0,7750383.0,210.5,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE876H2110-1,372761.0,7750386.0,210.2,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1960-1,372608.0,7750369.0,235.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1960-2,372608.0,7750370.0,235.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1960-3,372608.0,7750371.0,235.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1960-4,372607.0,7750371.0,235.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1960-5,372609.0,7750368.0,252.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1960-6,372608.0,7750369.0,252.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1960-7,372608.0,7750371.0,252.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1970-1,372619.0,7750367.0,232.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1970-2,372618.0,7750370.0,233.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1970-3,372618.0,7750371.0,233.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1970-4,372618.0,7750372.0,233.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1970-5,372617.0,7750373.0,252.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1970-6,372617.0,7750373.0,252.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1970-7,372618.0,7750372.0,252.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1970-8,372617.0,7750375.0,249.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1975-1,372623.0,7750371.0,249.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1975-2,372623.0,7750373.0,251.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1975-3,372622.0,7750374.0,251.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1975-4,372622.0,7750374.0,250.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1975-5,372623.0,7750373.0,230.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1980-1,372629.0,7750370.0,251.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1980-2,372628.0,7750372.0,251.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1980-3,372628.0,7750373.0,251.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1980-4,372627.0,7750374.0,250.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1980-5,372627.0,7750374.0,249.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1980-6,372629.0,7750370.0,232.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1980-7,372629.0,7750370.0,232.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1980-8,372628.0,7750371.0,232.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1980-9,372628.0,7750373.0,230.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1985-1,372634.0,7750371.0,249.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1985-2,372633.0,7750375.0,249.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1985-3,372633.0,7750373.0,231.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1985-4,372633.0,7750373.0,228.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1990-1,372639.0,7750374.0,250.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1990-2,372638.0,7750376.0,250.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1990-3,372637.0,7750377.0,249.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1990-4,372637.0,7750377.0,248.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
SE893A1990-5,372639.0,7750371.0,230.0,25.0,THALANGA,,,MGA_94_55,,,EAST,,,SLUDGE,,,ML1531,N,,,,,,,,,,,,,,UNK
